2.0,145.249
8.0,1.329
2.0,1130.265
8.0,7.532
2.0,1806.872
8.0,6.579
2.0,69.955
8.0,4.699
3.0,2.103
2.0,6.474
8.0,1.171
2.0,6528.791
8.0,1.945
2.0,757.315
36.0,29.183
2.0,1812.585
34.0,1.328
2.0,968.457
3.0,410.083
2.0,36.306
36.0,4.804
8.0,1.434
2.0,131.136
36.0,14.967
2.0,1305.151
8.0,8.282
2.0,225.713
8.0,68.789
2.0,2006.678
8.0,18.948
6.0,65.883
2.0,12.08
6.0,5.221
8.0,4.459
2.0,264.413
6.0,3.214
2.0,160.196
6.0,41.721
2.0,208.934
6.0,0.76
2.0,231.048
3.0,6.545
2.0,287.596
6.0,49.24
2.0,64.258
6.0,201.515
2.0,93.743
6.0,10.465
2.0,525.098
36.0,12.024
2.0,1749.58
6.0,4.013
2.0,134.056
3.0,3.616
6.0,2.974
36.0,42.654
2.0,202.993
34.0,7.667
33.0,3.717
4.0,2.484
33.0,1.228
3.0,2372.647
3.0,22.651
3.0,74.741
2.0,4.424
3.0,210.138
3.0,392.486
3.0,4129.769
3.0,59.374
3.0,7548.26
3.0,3.349
34.0,1.917
2.0,2517.816
22.0,3.422
8.0,5.113
2.0,2.829
8.0,2.754
42.0,2.674
8.0,83.164
2.0,7.057
33.0,10.04
22.0,1.168
10.0,7.848
33.0,3.617
24.0,1.891
33.0,11.505
22.0,4.331
8.0,1.589
3.0,1.639
22.0,14.702
18.0,19.153
8.0,1.031
3.0,6.493
8.0,3.973
22.0,23.776
3.0,3.239
22.0,62.616
8.0,1.22
22.0,1.2
18.0,15.544
8.0,0.886
3.0,21.872
2.0,17.109
22.0,48.669
2.0,4.508
22.0,51.717
2.0,0.934
22.0,1.782
18.0,12.051
22.0,73.58
2.0,195.118
33.0,23.801
2.0,8.152
18.0,18.868
2.0,0.934
3.0,4.496
2.0,1.635
3.0,5.141
36.0,23.061
2.0,216.954
33.0,5.659
2.0,1.982
33.0,8.757
4.0,4.046
2.0,13.452
33.0,5.519
2.0,6.168
4.0,0.936
2.0,55.005
8.0,1.646
2.0,12.403
33.0,4.764
2.0,256.963
8.0,5.108
2.0,97.255
33.0,6.93
2.0,30.621
33.0,10.605
8.0,1.659
2.0,19.213
33.0,1.997
2.0,6.151
36.0,44.63
2.0,38.454
33.0,30.227
2.0,2.779
33.0,30.662
2.0,37.176
33.0,39.993
2.0,13.822
33.0,15.497
2.0,173.162
8.0,3.892
33.0,30.805
3.0,38.786
2.0,156.084
33.0,1.423
2.0,360.5
8.0,1.64
2.0,503.743
8.0,3.6
41.0,1.018
2.0,194.419
33.0,14.869
4.0,11.756
2.0,74.281
33.0,4.376
4.0,15.684
2.0,40.06
4.0,1.462
8.0,4.454
2.0,26.486
4.0,5.742
2.0,152.081
4.0,7.726
2.0,40.189
4.0,10.77
2.0,409.712
4.0,15.144
2.0,900.964
18.0,30.233
2.0,39.975
8.0,7.509
2.0,3.913
8.0,24.951
2.0,1.732
8.0,5.982
2.0,10.988
8.0,7.778
2.0,108.866
22.0,1.982
8.0,2.699
18.0,1.213
4.0,1.212
36.0,4.085
3.0,1.172
8.0,12.579
36.0,45.334
2.0,9123.688
2.0,28.435
23.0,2.338
8.0,1.115
2.0,3.518
23.0,1.524
2.0,60.973
11.0,20.985
2.0,69.391
23.0,1.632
2.0,145.457
23.0,24.14
36.0,8.18
23.0,18.102
2.0,9.541
34.0,2.823
2.0,23.383
34.0,1.524
2.0,243.492
23.0,2.572
2.0,1202.901
6.0,2.431
2.0,3.509
23.0,12.796
6.0,0.893
2.0,0.704
8.0,3.439
2.0,228.094
36.0,1.631
6.0,1.526
2.0,675.83
8.0,18.203
2.0,292.355
8.0,1.981
2.0,5877.155
6.0,10.1
2.0,3741.419
33.0,207.317
8.0,1.087
36.0,635.094
8.0,1.39
2.0,172.826
6.0,15.29
2.0,35.411
36.0,612.605
8.0,1.592
2.0,49.056
36.0,623.061
8.0,1.327
2.0,89.619
36.0,2.115
8.0,1.388
2.0,22.264
36.0,46.912
2.0,7.494
15.0,1.143
8.0,1.528
6.0,3.477
11.0,1.152
3.0,3.181
34.0,5.776
40.0,1734.039
2.0,130.822
34.0,5.349
40.0,8.834
2.0,20.009
36.0,33.417
2.0,611.73
8.0,1.098
36.0,20.816
2.0,302.736
36.0,566.091
2.0,78.985
8.0,1.469
36.0,88.748
2.0,308.643
2.0,262.907
34.0,5.236
40.0,27.459
36.0,0.887
8.0,72.379
2.0,4.1
36.0,6.962
8.0,2.899
40.0,16.081
36.0,7.053
41.0,6.841
15.0,5.535
2.0,70.184
8.0,4.014
40.0,1.018
2.0,1.097
8.0,2.999
35.0,2.81
36.0,11.331
2.0,312.956
6.0,34.495
2.0,0.674
8.0,3.915
6.0,4.131
2.0,7.064
6.0,19.548
2.0,38.799
6.0,0.471
2.0,76.751
6.0,0.784
2.0,12.247
6.0,11.601
2.0,4.914
6.0,20.278
2.0,3.639
6.0,42.39
2.0,57.643
6.0,79.297
2.0,7.912
36.0,15.221
2.0,725.717
36.0,13.727
2.0,15.316
6.0,1.246
2.0,26.55
6.0,88.298
2.0,54.352
6.0,0.901
2.0,75.189
36.0,1.913
2.0,21.177
36.0,15.789
2.0,2.101
36.0,4.571
2.0,134.809
6.0,8.42
2.0,11.723
15.0,2.514
6.0,24.902
15.0,18.569
6.0,5.305
2.0,68.528
42.0,39.146
16.0,9.358
23.0,52.131
42.0,1.611
2.0,73.952
23.0,4.363
2.0,152.881
23.0,1.507
8.0,1.392
16.0,11.152
2.0,62.716
16.0,1.882
2.0,4.02
8.0,1.242
2.0,797.985
42.0,18.348
2.0,142.584
8.0,699.55
6.0,41.38
2.0,8.85
6.0,5.888
31.0,5.375
2.0,221.854
6.0,10.38
36.0,9.411
34.0,4.637
40.0,740.355
3.0,11.262
6.0,2.571
8.0,34.575
2.0,17.902
3.0,1.52
8.0,5.64
9.0,52.963
8.0,68.166
2.0,23.466
8.0,62.831
3.0,2.284
2.0,3123.243
8.0,104.651
23.0,3.72
9.0,3.631
34.0,14.21
46.0,31.112
8.0,6.249
3.0,2.569
8.0,2.521
2.0,2.675
8.0,1.077
35.0,2.754
6.0,2.345
36.0,2.424
8.0,8428.976
2.0,90.602
8.0,3.796
2.0,2.676
6.0,1.438
2.0,3.173
9.0,91.612
8.0,75.763
2.0,1.269
8.0,0.809
3.0,10.563
8.0,18.503
3.0,1.754
34.0,0.807
2.0,2.659
8.0,2.516
9.0,24.285
8.0,64.802
6.0,6.676
3.0,7.239
8.0,0.988
2.0,3.439
9.0,40.797
8.0,13.118
2.0,1.227
8.0,1.07
9.0,15.17
2.0,1.577
9.0,2.622
8.0,15.53
41.0,1.126
9.0,2.605
41.0,2.95
8.0,2.213
33.0,1.275
8.0,0.787
33.0,1.862
3.0,75.979
2.0,69.95
6.0,67.678
2.0,1.505
6.0,22.136
2.0,1.088
6.0,78.976
2.0,1.028
6.0,97.128
2.0,276.941
6.0,1.71
2.0,816.057
6.0,27.135
2.0,602.006
8.0,3.281
2.0,16.979
34.0,0.814
2.0,450.96
34.0,14.768
36.0,41.879
2.0,182.943
8.0,17.029
19.0,62.382
2.0,9.936
19.0,3.94
2.0,625.363
8.0,16.257
2.0,256.827
8.0,0.851
36.0,0.54
8.0,4.695
36.0,29.779
8.0,13.51
36.0,4.126
19.0,0.947
8.0,0.424
2.0,5.818
8.0,3.668
3.0,1.75
8.0,1.321
3.0,1.414
2.0,3.402
6.0,15.197
8.0,26.8
3.0,0.871
8.0,4.716
3.0,32.648
36.0,48.177
2.0,132.785
6.0,56.442
36.0,17.321
2.0,19.895
6.0,171.481
2.0,93.167
36.0,40.404
2.0,23.028
6.0,1.36
36.0,0.819
2.0,438.629
8.0,0.764
2.0,7.459
8.0,72.961
2.0,608.86
6.0,211.754
2.0,94.393
8.0,1.861
2.0,92.469
36.0,4.134
2.0,1025.297
6.0,39.661
2.0,87.127
36.0,753.663
8.0,502.586
2.0,190.209
36.0,383.85
2.0,673.964
8.0,1.376
2.0,1.467
8.0,1.097
2.0,9791.765
6.0,33.304
2.0,5.265
8.0,0.766
2.0,47.83
8.0,1.426
3.0,3.539
36.0,70.079
2.0,3551.542
6.0,48.893
2.0,21.911
6.0,82.199
2.0,155.71
6.0,2.561
2.0,103.957
6.0,53.603
2.0,128.781
6.0,4.778
2.0,0.376
6.0,10.257
2.0,0.448
6.0,153.025
2.0,49.361
6.0,113.864
2.0,17.572
6.0,340.357
2.0,43.878
6.0,5.778
2.0,31.951
6.0,11.844
2.0,13.49
6.0,66.854
31.0,1.918
6.0,6.487
2.0,147.095
6.0,1.435
36.0,7.928
6.0,15.592
2.0,521.012
6.0,20.271
2.0,4891.142
6.0,8.061
2.0,2.315
3.0,0.423
8.0,3.509
36.0,1.787
6.0,0.048
8.0,4.48
3.0,4.011
2.0,15.544
3.0,75.072
5.0,0.585
3.0,0.798
5.0,19.561
34.0,11.169
40.0,10.881
2.0,13.362
36.0,9.208
2.0,0.864
36.0,326.114
2.0,4.544
40.0,2.782
5.0,11.632
3.0,1.237
5.0,106.965
2.0,169.038
5.0,10.6
8.0,19.931
5.0,4.912
45.0,2.025
5.0,0.789
45.0,3.115
2.0,0.868
45.0,5.024
8.0,3.355
4.0,39.471
2.0,0.526
4.0,2.003
36.0,9.873
8.0,20.677
36.0,9.348
6.0,3.09
4.0,91.969
5.0,14.533
4.0,18.236
5.0,55.068
36.0,7.273
5.0,56.926
45.0,21.838
5.0,1.166
45.0,3.375
8.0,4.686
4.0,21.608
8.0,2.401
36.0,3.447
5.0,170.48
2.0,11.856
8.0,17.889
26.0,0.797
8.0,7.454
5.0,75.625
8.0,2.163
5.0,151.61
8.0,62.175
42.0,97.676
36.0,6.221
42.0,3.622
36.0,3.654
42.0,240.407
2.0,45.818
42.0,2.901
8.0,33.542
5.0,2.087
42.0,187.088
8.0,8.73
5.0,260.908
45.0,1.992
5.0,6.151
42.0,33.366
8.0,11.299
19.0,87.215
8.0,23.257
42.0,385.967
2.0,34.864
5.0,21.893
8.0,3.397
5.0,15.276
8.0,1.067
5.0,5.067
42.0,47.523
5.0,59.774
42.0,12.336
19.0,211.798
5.0,50.766
45.0,12.302
5.0,77.439
45.0,0.941
5.0,3.447
2.0,17.085
5.0,82.33
45.0,3.072
5.0,5.722
2.0,2.624
42.0,7.222
19.0,61.383
42.0,270.221
5.0,28.178
19.0,38.885
5.0,91.075
42.0,219.66
19.0,2.333
8.0,9.393
5.0,8.57
8.0,73.996
5.0,1.355
8.0,25.125
5.0,17.111
8.0,8.345
5.0,1.926
8.0,0.789
5.0,24.819
8.0,1.368
5.0,47.023
8.0,1.236
5.0,9.982
8.0,3.799
5.0,55.417
8.0,1.025
5.0,14.451
8.0,44.896
2.0,55.178
5.0,21.36
8.0,1.105
5.0,38.948
8.0,3.619
5.0,61.19
8.0,2.09
5.0,35.065
8.0,10.311
5.0,2.245
2.0,83.275
5.0,15.664
8.0,10.308
5.0,7.085
8.0,5.842
5.0,209.655
45.0,6.654
5.0,23.058
45.0,1.85
2.0,1.545
5.0,1.027
45.0,19.368
5.0,71.525
45.0,0.78
5.0,5.431
45.0,30.531
8.0,3.415
45.0,4.758
5.0,70.541
2.0,3039.477
5.0,67.766
3.0,2.048
19.0,14.023
36.0,12.998
34.0,10.507
36.0,10.825
2.0,34.624
8.0,1.588
2.0,0.802
36.0,16.633
40.0,2.971
2.0,4.374
8.0,0.93
42.0,2.45
36.0,48.644
42.0,4.186
2.0,68.462
6.0,11.183
8.0,6.617
2.0,38.666
6.0,2.879
2.0,64.297
8.0,3.036
2.0,41.423
50.0,6.091
2.0,97.005
8.0,11.793
6.0,1.061
2.0,12.793
6.0,3.865
2.0,14.54
6.0,10.414
2.0,4.427
50.0,5.226
2.0,24.98
6.0,0.968
2.0,24.991
50.0,14.802
2.0,2.127
36.0,2.617
2.0,2.098
8.0,2.012
2.0,1.057
50.0,3.763
2.0,10.155
8.0,1.29
2.0,23.794
8.0,1.755
2.0,177.778
50.0,9.967
2.0,413.426
50.0,2.906
2.0,7.104
50.0,0.73
2.0,46.276
6.0,37.134
2.0,14.286
50.0,5.994
8.0,2.217
2.0,4.313
50.0,6.34
6.0,10.255
50.0,6.939
2.0,7.232
50.0,8.732
2.0,19.35
50.0,3.549
2.0,31.099
50.0,25.492
2.0,76.33
50.0,9.537
2.0,21.654
8.0,1.112
2.0,75.893
50.0,16.841
2.0,110.297
50.0,35.037
2.0,8.533
50.0,0.66
2.0,81.958
50.0,8.464
2.0,59.858
50.0,2.276
2.0,35.08
50.0,45.603
2.0,13.123
50.0,15.591
2.0,11.397
50.0,0.789
2.0,41.731
50.0,4.943
2.0,7.919
50.0,23.794
2.0,197.087
50.0,36.533
6.0,23.373
50.0,8.19
6.0,42.387
50.0,20.091
6.0,4.78
50.0,4.374
6.0,2.397
50.0,13.746
8.0,3.138
2.0,168.042
50.0,31.982
6.0,2.15
50.0,9.098
6.0,32.014
50.0,122.839
6.0,21.977
50.0,14.679
6.0,101.445
50.0,1.13
6.0,32.314
50.0,6.095
6.0,4.866
50.0,9.738
6.0,2.117
2.0,0.964
6.0,1.752
8.0,1.376
2.0,1.414
8.0,1.697
2.0,2.146
6.0,78.733
2.0,142.946
50.0,27.899
6.0,40.458
50.0,19.027
6.0,6.407
50.0,3.729
6.0,3.128
50.0,4.91
2.0,6.338
6.0,112.124
2.0,3.431
50.0,15.677
6.0,0.66
50.0,0.836
6.0,27.029
50.0,11.173
6.0,17.822
50.0,8.818
6.0,7.958
2.0,58.591
6.0,5.703
2.0,7.322
6.0,21.005
2.0,25.858
6.0,31.899
2.0,132.649
6.0,108.802
2.0,5.556
50.0,199.359
2.0,56.579
50.0,105.297
2.0,85.486
50.0,8.324
2.0,4.519
50.0,2.165
2.0,53.476
50.0,0.64
2.0,245.658
50.0,15.076
2.0,218.157
6.0,13.641
2.0,2.713
50.0,103.849
6.0,19.752
50.0,1.587
6.0,14.544
50.0,7.871
6.0,25.71
50.0,14.423
6.0,36.132
50.0,7.79
6.0,0.684
50.0,0.906
6.0,2.814
50.0,34.448
6.0,25.426
50.0,33.715
6.0,500.772
34.0,1737.5
8.0,16.021
42.0,76.404
8.0,1.048
2.0,1.646
42.0,1.257
2.0,31.555
42.0,11.789
2.0,278.848
42.0,5.413
2.0,3.379
42.0,8.763
2.0,169.307
42.0,81.524
2.0,1.025
6.0,9.179
42.0,59.825
2.0,2.188
42.0,3.82
2.0,26.944
42.0,32.008
6.0,0.458
2.0,45.882
42.0,61.892
2.0,19.196
42.0,113.582
6.0,43.379
42.0,14.132
2.0,90.01
42.0,1.438
2.0,311.791
42.0,0.802
6.0,94.447
42.0,0.523
8.0,2.621
40.0,0.734
42.0,3.286
6.0,0.991
2.0,77.243
8.0,9.253
6.0,0.918
2.0,0.571
6.0,1.821
8.0,5.078
11.0,1.203
8.0,14.703
6.0,1.011
8.0,2.278
3.0,1.766
6.0,0.739
8.0,6.905
3.0,1.206
6.0,1.076
5.0,24.175
45.0,2.903
5.0,0.993
45.0,20.78
5.0,69.695
6.0,2.741
5.0,180.127
45.0,4.546
5.0,9.318
45.0,11.986
5.0,6.657
42.0,1.309
5.0,1.558
2.0,2.542
42.0,36.252
6.0,14.483
8.0,6.499
19.0,104.555
42.0,183.795
8.0,2.347
42.0,6.978
5.0,3.363
8.0,2.966
5.0,188.08
8.0,1.167
42.0,65.195
5.0,89.305
6.0,76.887
5.0,107.22
6.0,12.374
5.0,140.843
45.0,2.215
5.0,5.954
8.0,6.454
4.0,24.148
8.0,0.558
5.0,24.822
42.0,38.687
5.0,2.736
42.0,6.651
8.0,0.667
42.0,69.824
5.0,1.634
6.0,52.091
5.0,6.009
6.0,99.636
8.0,0.674
42.0,12.128
5.0,1.187
6.0,10.679
42.0,4.828
8.0,1.49
42.0,21.477
5.0,26.883
8.0,1.028
42.0,59.983
5.0,2.925
8.0,2.005
4.0,29.469
19.0,7.101
5.0,82.682
42.0,21.74
5.0,5.366
42.0,7.027
5.0,151.097
8.0,18.183
5.0,116.186
8.0,5.314
4.0,67.863
5.0,377.277
42.0,749.325
5.0,11.076
42.0,215.868
6.0,30.488
4.0,14.956
6.0,41.991
42.0,2.855
6.0,71.036
42.0,9.55
8.0,1.269
42.0,81.293
6.0,2.186
42.0,70.76
6.0,5.411
42.0,0.927
8.0,1.952
6.0,49.875
8.0,1.051
42.0,29.014
8.0,0.949
42.0,14.539
6.0,65.765
42.0,1.347
6.0,11.437
42.0,16.922
6.0,23.123
42.0,202.232
8.0,5.69
2.0,15.817
5.0,42.001
19.0,3.753
8.0,1.623
5.0,9.885
36.0,8.088
5.0,541.513
45.0,9.29
5.0,17.807
36.0,103.823
5.0,3.57
8.0,23.499
2.0,12.245
3.0,21.914
5.0,2.789
2.0,9.423
36.0,4.525
2.0,67.7
36.0,13.321
5.0,84.883
6.0,3.296
5.0,1.88
2.0,6.808
36.0,2.831
2.0,22.388
8.0,1.686
35.0,11.157
2.0,15.243
6.0,1.021
2.0,6.119
5.0,25.262
42.0,20.216
5.0,119.134
19.0,9.389
5.0,4.361
45.0,2.531
8.0,3.302
2.0,4.416
5.0,45.913
42.0,16.318
6.0,11.656
42.0,0.57
5.0,24.504
36.0,2.105
5.0,37.613
8.0,2.124
5.0,40.442
8.0,2.407
2.0,0.894
5.0,10.894
8.0,0.656
4.0,2.42
8.0,0.546
4.0,10.155
5.0,47.702
34.0,2.542
8.0,1.038
19.0,3.516
5.0,81.537
8.0,0.451
2.0,0.445
8.0,1.629
2.0,11.014
36.0,32.794
2.0,18.277
42.0,39.817
2.0,326.431
42.0,8.838
5.0,2.754
2.0,6.038
4.0,14.174
2.0,29.577
4.0,0.446
3.0,2.664
8.0,27.248
19.0,0.322
8.0,4.23
2.0,36.869
4.0,10.318
2.0,38.724
4.0,151.679
2.0,82.983
4.0,1.193
2.0,91.432
8.0,0.374
4.0,0.368
8.0,1.032
4.0,0.296
19.0,119.353
5.0,115.609
8.0,48.703
5.0,0.541
8.0,2.465
2.0,31.335
36.0,12.997
2.0,1.082
8.0,0.76
35.0,17.714
2.0,2.888
5.0,80.139
8.0,1.767
3.0,51.089
36.0,25.49
5.0,202.293
42.0,0.298
5.0,0.826
8.0,2.691
5.0,20.917
8.0,36.933
2.0,526.984
5.0,123.938
19.0,211.475
5.0,1.247
2.0,302.53
4.0,1.89
36.0,0.56
4.0,0.889
19.0,0.55
4.0,15.742
5.0,69.618
8.0,1.546
4.0,147.331
5.0,13.752
8.0,0.761
2.0,21.385
5.0,72.293
42.0,35.256
5.0,91.352
8.0,1.011
2.0,82.122
42.0,126.638
2.0,3.725
5.0,104.31
8.0,1.693
2.0,12.627
5.0,343.533
45.0,7.379
5.0,1.047
8.0,4.838
4.0,64.417
5.0,15.826
4.0,11.861
5.0,2.107
45.0,3.096
5.0,2.016
2.0,2.311
5.0,0.879
45.0,2.731
5.0,2.215
8.0,2.433
4.0,54.062
5.0,23.813
8.0,5.691
2.0,15.696
6.0,9.287
2.0,6.412
5.0,44.473
42.0,70.57
5.0,238.051
8.0,4.108
2.0,12.558
5.0,27.294
8.0,1.12
2.0,3.36
8.0,2.013
5.0,5.152
2.0,14.976
5.0,0.636
42.0,0.416
6.0,1.609
8.0,5.119
2.0,481.105
5.0,13.174
2.0,64.724
5.0,220.714
2.0,2.804
5.0,3.127
6.0,2.167
2.0,1.919
23.0,3.618
5.0,263.556
8.0,5.725
5.0,78.132
45.0,3.765
5.0,3.168
42.0,2.192
5.0,4.271
8.0,3.435
4.0,57.079
5.0,3.558
8.0,0.705
5.0,11.832
4.0,0.405
5.0,6.537
8.0,1.131
2.0,13.428
4.0,66.906
5.0,55.189
8.0,2.333
4.0,0.984
5.0,17.559
45.0,6.142
8.0,2.5
4.0,121.494
42.0,0.928
4.0,0.294
8.0,1.042
35.0,0.728
8.0,1.088
36.0,1.739
4.0,4.047
19.0,2.157
8.0,9.874
4.0,21.511
5.0,16.616
4.0,1.499
5.0,3.433
45.0,5.966
8.0,2.719
4.0,16.696
5.0,104.302
4.0,2.753
5.0,2.218
45.0,3.891
5.0,0.963
8.0,4.32
4.0,22.682
5.0,83.439
45.0,6.262
5.0,2.011
8.0,2.275
4.0,14.253
5.0,63.12
4.0,6.542
5.0,16.226
45.0,5.398
5.0,1.134
8.0,4.238
4.0,220.297
5.0,17.827
8.0,0.438
2.0,0.294
8.0,1.301
2.0,125.466
5.0,1.91
8.0,1.208
4.0,64.942
5.0,42.746
45.0,6.577
5.0,1.293
8.0,2.789
4.0,95.203
8.0,8.074
50.0,2.188
8.0,16.333
41.0,47.108
8.0,1.423
4.0,13.284
5.0,3.87
6.0,1.825
5.0,0.775
2.0,1.656
8.0,0.664
2.0,8.067
5.0,73.15
8.0,1.385
2.0,1.705
8.0,0.992
5.0,4.555
2.0,16.678
5.0,43.15
2.0,1.998
5.0,45.223
45.0,4.95
5.0,0.893
4.0,0.834
5.0,1.084
8.0,2.662
4.0,31.003
5.0,18.857
2.0,7.528
8.0,7.493
5.0,2.174
8.0,21.81
5.0,9.904
2.0,8.396
4.0,21.765
41.0,24.872
5.0,7.588
2.0,56.42
4.0,33.07
33.0,0.527
8.0,6.42
42.0,20.876
4.0,10.768
8.0,5.289
4.0,3.38
8.0,1.493
5.0,8.892
4.0,1.561
8.0,2.149
42.0,19.908
2.0,135.794
4.0,13.974
42.0,26.85
2.0,197.047
42.0,29.074
2.0,15.176
42.0,9.683
2.0,14.64
42.0,2.164
2.0,353.84
42.0,6.153
2.0,44.147
41.0,9.318
